Id,Claw_length_cm,Size_cm,Tail_length_cm,Weight_kg,Specie,Sub_specie,Sub_specie_category,Endangered
325,5.695,62.67,5.057,6.474,three_toed,Maned three-toed sloth,4,vulnerable
326,7.455,61.481,4.66,6.028,three_toed,Maned three-toed sloth,4,vulnerable
327,6.704,63.896,4.464,6.63,three_toed,Maned three-toed sloth,4,vulnerable
328,6.418,61.505,5.916,5.707,three_toed,Maned three-toed sloth,4,vulnerable
329,9.479,62.626,5.177,4.987,three_toed,Maned three-toed sloth,4,vulnerable
330,4.999,63.586,4.697,6.222,three_toed,Maned three-toed sloth,4,vulnerable
331,7.651,64.602,4.144,5.581,three_toed,Maned three-toed sloth,4,vulnerable
332,7.92,63.145,6.4,6.78,three_toed,Maned three-toed sloth,4,vulnerable
333,6.548,65.432,5.377,5.181,three_toed,Maned three-toed sloth,4,vulnerable
334,6.795,63.084,4.928,5.369,three_toed,Maned three-toed sloth,4,vulnerable
335,7.859,63.999,5.537,4.86,three_toed,Maned three-toed sloth,4,vulnerable
336,8.304,63.249,5.101,6.653,three_toed,Maned three-toed sloth,4,vulnerable
337,6.438,63.47,6.572,5.588,three_toed,Maned three-toed sloth,4,vulnerable
338,8.185,61.542,5.006,6.133,three_toed,Maned three-toed sloth,4,vulnerable
339,9.009,62.897,4.733,6.672,three_toed,Maned three-toed sloth,4,vulnerable
340,6.8,63.232,4.807,5.455,three_toed,Maned three-toed sloth,4,vulnerable
341,6.404,64.161,2.829,5.041,three_toed,Maned three-toed sloth,4,vulnerable
342,7.871,65.494,5.609,3.711,three_toed,Maned three-toed sloth,4,vulnerable
343,6.529,62.786,3.414,5.286,three_toed,Maned three-toed sloth,4,vulnerable
344,7.001,63.95,4.135,6.246,three_toed,Maned three-toed sloth,4,vulnerable
345,7.891,64.9,4.559,5.509,three_toed,Maned three-toed sloth,4,vulnerable
346,7.808,62.75,4.235,5.968,three_toed,Maned three-toed sloth,4,vulnerable
347,9.158,61.981,6.13,4.196,three_toed,Maned three-toed sloth,4,vulnerable
348,9.035,64.503,6.355,5.901,three_toed,Maned three-toed sloth,4,vulnerable
349,6.945,63.602,5.574,5.165,three_toed,Maned three-toed sloth,4,vulnerable
350,8,61.541,5.084,5.821,three_toed,Maned three-toed sloth,4,vulnerable
351,7.493,63.116,5.611,5.211,three_toed,Maned three-toed sloth,4,vulnerable
352,7.125,63.416,5.327,3.682,three_toed,Maned three-toed sloth,4,vulnerable
353,7.92,62.121,6.196,4.977,three_toed,Maned three-toed sloth,4,vulnerable
354,6.501,63.341,3.629,4.305,three_toed,Maned three-toed sloth,4,vulnerable
355,7.344,64.65,6.45,4.829,three_toed,Maned three-toed sloth,4,vulnerable
356,7.757,63.232,5.619,5.789,three_toed,Maned three-toed sloth,4,vulnerable
357,7.422,63.587,7.141,5.315,three_toed,Maned three-toed sloth,4,vulnerable
358,7.966,62.811,5.366,5.325,three_toed,Maned three-toed sloth,4,vulnerable
359,8.515,63.786,3.877,6.114,three_toed,Maned three-toed sloth,4,vulnerable
360,7.49,63.146,3.996,4.54,three_toed,Maned three-toed sloth,4,vulnerable
361,7.132,63.713,4.866,6.639,three_toed,Maned three-toed sloth,4,vulnerable
362,6.511,63.052,4.992,6.704,three_toed,Maned three-toed sloth,4,vulnerable
363,8.67,63.035,4.918,4.702,three_toed,Maned three-toed sloth,4,vulnerable
364,6.351,63.3,4.343,6.352,three_toed,Maned three-toed sloth,4,vulnerable
365,6.933,63.202,4.278,5.582,three_toed,Maned three-toed sloth,4,vulnerable
366,6.466,62.332,5.011,5.803,three_toed,Maned three-toed sloth,4,vulnerable
367,6.887,63.374,4.517,5.142,three_toed,Maned three-toed sloth,4,vulnerable
368,8.308,63.154,4.604,3.459,three_toed,Maned three-toed sloth,4,vulnerable
369,6.801,63.156,4.714,5.696,three_toed,Maned three-toed sloth,4,vulnerable
370,6.789,63.724,5.594,6.903,three_toed,Maned three-toed sloth,4,vulnerable
371,5.586,63.745,5.585,4.687,three_toed,Maned three-toed sloth,4,vulnerable
372,6.412,62.971,6.572,4.773,three_toed,Maned three-toed sloth,4,vulnerable
373,7.473,63.798,5.394,5.128,three_toed,Maned three-toed sloth,4,vulnerable
374,7.17,64.941,6.17,5.694,three_toed,Maned three-toed sloth,4,vulnerable
375,6.239,61.503,4.203,6.131,three_toed,Maned three-toed sloth,4,vulnerable
376,7.98,62.666,6.315,5.133,three_toed,Maned three-toed sloth,4,vulnerable
377,6.469,61.927,4.343,5.722,three_toed,Maned three-toed sloth,4,vulnerable
378,7.185,62.947,5.168,7.022,three_toed,Maned three-toed sloth,4,vulnerable
379,7.077,64.353,4.203,7.278,three_toed,Maned three-toed sloth,4,vulnerable
380,9.263,62.408,5.778,4.286,three_toed,Maned three-toed sloth,4,vulnerable
381,5.808,64.193,5.277,5.316,three_toed,Maned three-toed sloth,4,vulnerable
382,7.763,64.659,4.189,4.945,three_toed,Maned three-toed sloth,4,vulnerable
383,7.297,63.194,5.059,5.772,three_toed,Maned three-toed sloth,4,vulnerable
384,8.459,63.871,5.24,4.828,three_toed,Maned three-toed sloth,4,vulnerable
385,7.715,62.709,5.162,4.368,three_toed,Maned three-toed sloth,4,vulnerable
386,7.758,65.701,5.385,6.319,three_toed,Maned three-toed sloth,4,vulnerable
387,7.215,63.814,5.422,6.46,three_toed,Maned three-toed sloth,4,vulnerable
388,8.997,62.35,3.767,6.439,three_toed,Maned three-toed sloth,4,vulnerable
389,8.769,63.018,4.494,6.665,three_toed,Maned three-toed sloth,4,vulnerable
390,7.973,61.903,4.718,7.079,three_toed,Maned three-toed sloth,4,vulnerable
391,6.749,63.106,3.416,5.829,three_toed,Maned three-toed sloth,4,vulnerable
392,6.005,64.841,3.863,4.632,three_toed,Maned three-toed sloth,4,vulnerable
393,6.68,63.835,4.69,7.295,three_toed,Maned three-toed sloth,4,vulnerable
394,7.324,61.995,5.34,5.608,three_toed,Maned three-toed sloth,4,vulnerable
395,6.602,62.025,6.266,7.291,three_toed,Maned three-toed sloth,4,vulnerable
396,6.878,65.231,5.506,4.977,three_toed,Maned three-toed sloth,4,vulnerable
397,10.129,63.701,4.97,4.788,three_toed,Maned three-toed sloth,4,vulnerable
398,7.477,61.589,4.921,6.119,three_toed,Maned three-toed sloth,4,vulnerable
399,8.916,64.102,4.436,7.551,three_toed,Maned three-toed sloth,4,vulnerable
400,7.552,64.627,4.559,6.659,three_toed,Maned three-toed sloth,4,vulnerable
401,6.56,64.43,5.109,5.209,three_toed,Maned three-toed sloth,4,vulnerable
402,7.692,63.042,4.008,5.16,three_toed,Maned three-toed sloth,4,vulnerable
403,6.106,63.692,7.458,5.96,three_toed,Maned three-toed sloth,4,vulnerable
404,9.388,63.418,5.632,4.57,three_toed,Maned three-toed sloth,4,vulnerable
405,8.722,64.926,4.625,7.482,three_toed,Maned three-toed sloth,4,vulnerable
406,9.257,64.876,4.895,6.266,three_toed,Maned three-toed sloth,4,vulnerable
407,7.998,64.637,7.774,7.124,three_toed,Maned three-toed sloth,4,vulnerable
408,7.898,61.238,3.078,4.985,three_toed,Maned three-toed sloth,4,vulnerable
409,6.411,64.025,4.07,4.056,three_toed,Maned three-toed sloth,4,vulnerable
410,7.831,63.953,3.835,4.661,three_toed,Maned three-toed sloth,4,vulnerable
411,6.249,62.934,4.254,6.236,three_toed,Maned three-toed sloth,4,vulnerable
412,7.252,62.93,5.532,6.287,three_toed,Maned three-toed sloth,4,vulnerable
413,7.113,63.059,4.411,6.553,three_toed,Maned three-toed sloth,4,vulnerable
414,8.391,63.367,3.113,4.384,three_toed,Maned three-toed sloth,4,vulnerable
415,6.997,62.554,3.773,5.522,three_toed,Maned three-toed sloth,4,vulnerable
416,7.537,63.452,6.1,4.235,three_toed,Maned three-toed sloth,4,vulnerable
417,7.813,62.764,4.572,4.718,three_toed,Maned three-toed sloth,4,vulnerable
418,7.86,63.164,7.401,6.035,three_toed,Maned three-toed sloth,4,vulnerable
419,8.463,62.109,6.179,6.017,three_toed,Maned three-toed sloth,4,vulnerable
420,7.526,64.741,4.681,5.098,three_toed,Maned three-toed sloth,4,vulnerable
421,7.563,63.918,4.882,6.34,three_toed,Maned three-toed sloth,4,vulnerable
422,8.192,63.859,6.606,5.093,three_toed,Maned three-toed sloth,4,vulnerable
423,7.109,63.13,6.539,5.502,three_toed,Maned three-toed sloth,4,vulnerable
424,7.51,61.77,4.534,7.22,three_toed,Maned three-toed sloth,4,vulnerable
425,5.507,65.896,5.648,4.755,three_toed,Maned three-toed sloth,4,vulnerable
426,8.369,63.429,6.051,5.091,three_toed,Maned three-toed sloth,4,vulnerable
427,7.254,64.543,4.222,5.434,three_toed,Maned three-toed sloth,4,vulnerable
428,7.955,63.163,5.981,6.749,three_toed,Maned three-toed sloth,4,vulnerable
429,8.434,63.55,5.154,6.314,three_toed,Maned three-toed sloth,4,vulnerable
430,5.812,63.169,5.644,5.664,three_toed,Maned three-toed sloth,4,vulnerable
431,7.166,63.461,5.061,4.978,three_toed,Maned three-toed sloth,4,vulnerable
432,6.722,63.142,3.944,3.713,three_toed,Maned three-toed sloth,4,vulnerable
433,6.741,63.827,4.438,6.899,three_toed,Maned three-toed sloth,4,vulnerable
434,5.724,63.135,4.628,5.63,three_toed,Maned three-toed sloth,4,vulnerable
435,7.13,64.164,2.333,6.965,three_toed,Maned three-toed sloth,4,vulnerable
436,8.364,60.734,4.628,7.694,three_toed,Maned three-toed sloth,4,vulnerable
437,6.787,64.107,3.855,5.661,three_toed,Maned three-toed sloth,4,vulnerable
438,7.092,63.309,5.028,5.418,three_toed,Maned three-toed sloth,4,vulnerable
439,6.811,63.315,4.655,3.73,three_toed,Maned three-toed sloth,4,vulnerable
440,6.529,63.272,3.951,5.897,three_toed,Maned three-toed sloth,4,vulnerable
441,6.877,63.149,5.864,5.572,three_toed,Maned three-toed sloth,4,vulnerable
442,8.752,62.978,4.458,6.843,three_toed,Maned three-toed sloth,4,vulnerable
443,7.062,63.823,3.374,3.19,three_toed,Maned three-toed sloth,4,vulnerable
444,6.853,64.025,5.411,6.584,three_toed,Maned three-toed sloth,4,vulnerable
445,6.571,64.153,4.259,6.496,three_toed,Maned three-toed sloth,4,vulnerable
446,7.791,63.858,4.114,6.843,three_toed,Maned three-toed sloth,4,vulnerable
447,7.468,63.72,5.704,6.8,three_toed,Maned three-toed sloth,4,vulnerable
448,6.913,64.146,6.375,5.32,three_toed,Maned three-toed sloth,4,vulnerable
449,6.758,65.289,5.042,6.842,three_toed,Maned three-toed sloth,4,vulnerable
450,6.941,64.108,6.649,6.355,three_toed,Maned three-toed sloth,4,vulnerable
451,7.217,62.722,5.56,7.223,three_toed,Maned three-toed sloth,4,vulnerable
452,8.467,63.385,4.704,6.323,three_toed,Maned three-toed sloth,4,vulnerable
453,5.521,62.737,5.341,5.034,three_toed,Maned three-toed sloth,4,vulnerable
454,5.842,62.883,4.999,6.773,three_toed,Maned three-toed sloth,4,vulnerable
455,6.552,62.148,4.908,6.934,three_toed,Maned three-toed sloth,4,vulnerable
456,9.122,63.822,3.203,6.349,three_toed,Maned three-toed sloth,4,vulnerable
457,7.959,62.326,5.193,5.693,three_toed,Maned three-toed sloth,4,vulnerable
458,8.089,62.391,5.673,6.023,three_toed,Maned three-toed sloth,4,vulnerable
459,7.874,64.111,7.051,4.772,three_toed,Maned three-toed sloth,4,vulnerable
460,8.18,61.834,5.576,6.441,three_toed,Maned three-toed sloth,4,vulnerable
461,7.704,63.203,3.619,5.758,three_toed,Maned three-toed sloth,4,vulnerable
462,7.049,63.497,3.254,5.487,three_toed,Maned three-toed sloth,4,vulnerable
463,9.006,63.919,2.994,6.642,three_toed,Maned three-toed sloth,4,vulnerable
464,7.324,63.008,2.431,6.297,three_toed,Maned three-toed sloth,4,vulnerable
465,7.641,61.96,5.485,6.031,three_toed,Maned three-toed sloth,4,vulnerable
466,6.881,63.58,3.834,4.065,three_toed,Maned three-toed sloth,4,vulnerable
467,6.844,63.239,6.683,7.037,three_toed,Maned three-toed sloth,4,vulnerable
468,7.126,63.788,4.997,7.132,three_toed,Maned three-toed sloth,4,vulnerable
469,7.079,63.497,3.971,4.945,three_toed,Maned three-toed sloth,4,vulnerable
470,8.068,62.599,4.841,4.938,three_toed,Maned three-toed sloth,4,vulnerable
471,6.829,63.826,6.217,3.867,three_toed,Maned three-toed sloth,4,vulnerable
472,5.934,63.276,4.224,6.355,three_toed,Maned three-toed sloth,4,vulnerable
473,7.17,61.929,5.176,5.628,three_toed,Maned three-toed sloth,4,vulnerable
474,7.778,64.323,3.471,6.89,three_toed,Maned three-toed sloth,4,vulnerable
475,6.562,63.397,4.435,5.807,three_toed,Maned three-toed sloth,4,vulnerable
476,7.282,62.311,4.588,7.191,three_toed,Maned three-toed sloth,4,vulnerable
477,7.878,61.963,4.906,4.997,three_toed,Maned three-toed sloth,4,vulnerable
478,7.647,64.693,5.178,4.762,three_toed,Maned three-toed sloth,4,vulnerable
479,6.776,64.748,5.314,5.45,three_toed,Maned three-toed sloth,4,vulnerable
480,5.721,63.922,3.876,5.791,three_toed,Maned three-toed sloth,4,vulnerable
481,8.919,61.831,5.552,5.445,three_toed,Maned three-toed sloth,4,vulnerable
482,7.854,63.937,4.761,7.604,three_toed,Maned three-toed sloth,4,vulnerable
483,7.547,65.58,4.405,6.212,three_toed,Maned three-toed sloth,4,vulnerable
484,8.77,63.965,7.979,6.53,three_toed,Maned three-toed sloth,4,vulnerable
485,6.11,63.558,5.209,5.906,three_toed,Maned three-toed sloth,4,vulnerable
486,7.04,62.68,5.41,5.931,three_toed,Maned three-toed sloth,4,vulnerable
487,9.819,64.008,2.712,5.56,three_toed,Maned three-toed sloth,4,vulnerable
488,6.055,63.894,2.838,7.158,three_toed,Maned three-toed sloth,4,vulnerable
489,8.015,62.666,4.232,6.812,three_toed,Maned three-toed sloth,4,vulnerable
490,7.865,64.219,4.194,5.658,three_toed,Maned three-toed sloth,4,vulnerable
491,9.28,63.131,5.159,5.409,three_toed,Maned three-toed sloth,4,vulnerable
492,8.328,65.036,3.497,4.018,three_toed,Maned three-toed sloth,4,vulnerable
493,6.311,61.537,3.099,5.497,three_toed,Maned three-toed sloth,4,vulnerable
494,7.927,63.342,3.927,6.159,three_toed,Maned three-toed sloth,4,vulnerable
495,6.287,65.616,3.811,6.772,three_toed,Maned three-toed sloth,4,vulnerable
496,8.765,62.441,3.432,5.018,three_toed,Maned three-toed sloth,4,vulnerable
497,7.351,64.213,6.192,6.435,three_toed,Maned three-toed sloth,4,vulnerable
498,8.476,64.199,6.5,6.792,three_toed,Maned three-toed sloth,4,vulnerable
499,7.388,64.488,4.138,7.592,three_toed,Maned three-toed sloth,4,vulnerable
500,7.917,62.841,3.719,3.464,three_toed,Maned three-toed sloth,4,vulnerable
501,7.348,63.949,5.032,5.857,three_toed,Maned three-toed sloth,4,vulnerable
502,7.791,64.5,5.24,6.936,three_toed,Maned three-toed sloth,4,vulnerable
503,8.369,62.3,7.913,3.458,three_toed,Maned three-toed sloth,4,vulnerable
504,9.381,63.362,3.729,4.147,three_toed,Maned three-toed sloth,4,vulnerable
505,8.307,63.43,5.897,4.254,three_toed,Maned three-toed sloth,4,vulnerable
506,8.707,62.264,4.842,6.371,three_toed,Maned three-toed sloth,4,vulnerable
507,7.616,62.627,6.011,4.145,three_toed,Maned three-toed sloth,4,vulnerable
508,5.945,62.459,6.983,5.623,three_toed,Maned three-toed sloth,4,vulnerable
509,7.826,64.114,4.159,6.122,three_toed,Maned three-toed sloth,4,vulnerable
510,8.19,62.389,5.791,5.065,three_toed,Maned three-toed sloth,4,vulnerable
511,7.921,63.351,4.295,5.994,three_toed,Maned three-toed sloth,4,vulnerable
512,6.813,64.038,6.835,5.075,three_toed,Maned three-toed sloth,4,vulnerable
513,7.676,62.983,5.04,4.426,three_toed,Maned three-toed sloth,4,vulnerable
514,8,62.919,5.071,6.17,three_toed,Maned three-toed sloth,4,vulnerable
515,7.71,63.064,4.406,5.179,three_toed,Maned three-toed sloth,4,vulnerable
516,7.48,63.287,5.623,4.294,three_toed,Maned three-toed sloth,4,vulnerable
517,6.966,64.902,5.003,7.184,three_toed,Maned three-toed sloth,4,vulnerable
518,8.703,62.469,4.593,5.594,three_toed,Maned three-toed sloth,4,vulnerable
519,7.116,62.741,4.801,5.451,three_toed,Maned three-toed sloth,4,vulnerable
520,6.785,63.306,3.868,3.388,three_toed,Maned three-toed sloth,4,vulnerable
521,7.453,63.092,5.303,3.974,three_toed,Maned three-toed sloth,4,vulnerable
522,8.212,64.133,5.504,5.891,three_toed,Maned three-toed sloth,4,vulnerable
523,5.488,63.099,3.512,4.109,three_toed,Maned three-toed sloth,4,vulnerable
524,7.419,62.912,3.351,6.955,three_toed,Maned three-toed sloth,4,vulnerable
525,7.699,63.444,4.97,5.904,three_toed,Maned three-toed sloth,4,vulnerable
526,9.088,63.658,3.326,5.669,three_toed,Maned three-toed sloth,4,vulnerable
527,8.477,62.916,5.815,6.009,three_toed,Maned three-toed sloth,4,vulnerable
528,8.391,62.634,4.612,6.015,three_toed,Maned three-toed sloth,4,vulnerable
529,6.198,64.11,5.086,3.799,three_toed,Maned three-toed sloth,4,vulnerable
530,7.718,62.934,4.733,4.332,three_toed,Maned three-toed sloth,4,vulnerable
531,8.314,64.239,3.934,6.053,three_toed,Maned three-toed sloth,4,vulnerable
532,6.097,63.449,5.317,5.699,three_toed,Maned three-toed sloth,4,vulnerable
533,6.503,63.394,5.51,4.85,three_toed,Maned three-toed sloth,4,vulnerable
534,6.214,63.353,2.726,5.019,three_toed,Maned three-toed sloth,4,vulnerable
535,9.169,65.45,6.511,5.061,three_toed,Maned three-toed sloth,4,vulnerable
536,6.155,62.674,5.864,7.115,three_toed,Maned three-toed sloth,4,vulnerable
537,7.736,64.415,4.432,5.221,three_toed,Maned three-toed sloth,4,vulnerable
538,8.779,61.617,4.856,7.096,three_toed,Maned three-toed sloth,4,vulnerable
539,8.396,64.366,3.416,4.656,three_toed,Maned three-toed sloth,4,vulnerable
540,7.712,63.229,5.836,5.667,three_toed,Maned three-toed sloth,4,vulnerable
541,9.075,64.947,7.812,4.525,three_toed,Maned three-toed sloth,4,vulnerable
542,5.338,65.084,4.592,4.967,three_toed,Maned three-toed sloth,4,vulnerable
543,9.043,64.195,4.797,7.411,three_toed,Maned three-toed sloth,4,vulnerable
544,8.065,62.567,5.031,5.441,three_toed,Maned three-toed sloth,4,vulnerable
545,6.633,63.243,5.241,4.545,three_toed,Maned three-toed sloth,4,vulnerable
546,7.099,64.41,4.163,5.076,three_toed,Maned three-toed sloth,4,vulnerable
547,4.953,62.571,4.681,6.14,three_toed,Maned three-toed sloth,4,vulnerable
548,7.692,62.97,3.306,6.198,three_toed,Maned three-toed sloth,4,vulnerable
549,6.808,63.928,4.646,6.212,three_toed,Maned three-toed sloth,4,vulnerable
550,8.712,64.634,4.04,5.821,three_toed,Maned three-toed sloth,4,vulnerable
551,7.642,61.896,4.679,4.975,three_toed,Maned three-toed sloth,4,vulnerable
552,7.653,64.144,4.633,5.534,three_toed,Maned three-toed sloth,4,vulnerable
553,8.978,62.958,3.872,6.741,three_toed,Maned three-toed sloth,4,vulnerable
554,7.364,65.089,5.079,5.327,three_toed,Maned three-toed sloth,4,vulnerable
555,10.161,64.398,6.665,6.14,three_toed,Maned three-toed sloth,4,vulnerable
556,7.848,64.122,4.182,4.78,three_toed,Maned three-toed sloth,4,vulnerable
557,7.056,65.17,4.884,4.802,three_toed,Maned three-toed sloth,4,vulnerable
558,7.331,61.621,4.452,6.378,three_toed,Maned three-toed sloth,4,vulnerable
559,9.428,61.877,5.315,7.341,three_toed,Maned three-toed sloth,4,vulnerable
560,7.829,63.5,4.38,5.309,three_toed,Maned three-toed sloth,4,vulnerable
561,7.039,66.259,5.016,5.944,three_toed,Maned three-toed sloth,4,vulnerable
562,8.24,65.275,5.731,5.608,three_toed,Maned three-toed sloth,4,vulnerable
563,8.175,63.26,4.261,5.936,three_toed,Maned three-toed sloth,4,vulnerable
564,5.898,62.54,4.809,5.938,three_toed,Maned three-toed sloth,4,vulnerable
565,8.96,63.388,5.811,4.642,three_toed,Maned three-toed sloth,4,vulnerable
566,7.566,62.725,5.544,5.995,three_toed,Maned three-toed sloth,4,vulnerable
567,7.826,63.109,4.463,4.66,three_toed,Maned three-toed sloth,4,vulnerable
568,8.249,64.049,4.155,4.837,three_toed,Maned three-toed sloth,4,vulnerable
569,8.057,63.641,4.603,4.893,three_toed,Maned three-toed sloth,4,vulnerable
570,7.642,64.816,5.72,6.373,three_toed,Maned three-toed sloth,4,vulnerable
571,7.699,62.964,5.389,5.801,three_toed,Maned three-toed sloth,4,vulnerable
572,6.275,62.741,5.257,6.976,three_toed,Maned three-toed sloth,4,vulnerable
573,7.765,62.348,4.054,6.619,three_toed,Maned three-toed sloth,4,vulnerable
574,8.18,64.87,6.055,5.227,three_toed,Maned three-toed sloth,4,vulnerable
575,6.845,62.313,6.167,6.336,three_toed,Maned three-toed sloth,4,vulnerable
576,7.082,63.471,5.378,6.121,three_toed,Maned three-toed sloth,4,vulnerable
577,7.214,64.289,4.867,4.847,three_toed,Maned three-toed sloth,4,vulnerable
578,7.373,62.033,5.908,4.958,three_toed,Maned three-toed sloth,4,vulnerable
579,8.38,63.395,5.392,6.264,three_toed,Maned three-toed sloth,4,vulnerable
580,7.745,63.548,2.906,6.475,three_toed,Maned three-toed sloth,4,vulnerable
581,8.382,63.883,4.592,6.586,three_toed,Maned three-toed sloth,4,vulnerable
582,8.497,64.121,4.184,7.092,three_toed,Maned three-toed sloth,4,vulnerable
583,6.321,62.941,4.434,5.629,three_toed,Maned three-toed sloth,4,vulnerable
584,6.003,62.353,6.059,4.686,three_toed,Maned three-toed sloth,4,vulnerable
585,7.089,62.946,4.687,7.184,three_toed,Maned three-toed sloth,4,vulnerable
